cell_id,level,interval_idx,idx_top,idx_base,rgt_top,rgt_base,n_finite,mean,std,iqr,range95,ntg
g5_6,1,0,0,799,-3213.4778887581733,15147.528041115087,768,0.2865492291097055,0.16008857034732887,0.269170185948446,0.5472492399361762,0.7838541666666666
g5_6,2,0,0,799,-3213.4778887581733,15147.528041115087,768,0.2865492291097055,0.16008857034732887,0.269170185948446,0.5472492399361762,0.7838541666666666
g5_6,3,0,0,799,-3213.4778887581733,15147.528041115087,768,0.2865492291097055,0.16008857034732887,0.269170185948446,0.5472492399361762,0.7838541666666666
g5_6,4,0,0,799,-3213.4778887581733,15147.528041115087,768,0.2865492291097055,0.16008857034732887,0.269170185948446,0.5472492399361762,0.7838541666666666
g5_6,5,0,0,799,-3213.4778887581733,15147.528041115087,768,0.2865492291097055,0.16008857034732887,0.269170185948446,0.5472492399361762,0.7838541666666666
g5_6,6,0,0,799,-3213.4778887581733,15147.528041115087,768,0.2865492291097055,0.16008857034732887,0.269170185948446,0.5472492399361762,0.7838541666666666
g5_6,7,0,0,799,-3213.4778887581733,15147.528041115087,768,0.2865492291097055,0.16008857034732887,0.269170185948446,0.5472492399361762,0.7838541666666666
g6_1,0,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_1,1,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_1,2,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_1,3,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_1,4,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_1,5,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_1,6,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_1,7,0,0,799,-8481.972683526412,24356.409606429246,768,0.4257879463172191,0.2784438139395776,0.2226356289760562,0.9177494248628262,0.7096354166666666
g6_2,0,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_2,1,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_2,2,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_2,3,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_2,4,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_2,5,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_2,6,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_2,7,0,0,799,-8481.972683526412,24356.409606429246,768,0.42491141711411,0.2796742696036547,0.25103837818334074,0.9177494248628262,0.7174479166666666
g6_3,0,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_3,1,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_3,2,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_3,3,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_3,4,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_3,5,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_3,6,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_3,7,0,0,799,-2595.5884406198893,14889.01644831039,768,0.3695290141143992,0.16555395551585583,0.09755821751958965,0.581949480726907,0.765625
g6_4,0,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_4,1,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_4,2,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_4,3,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_4,4,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_4,5,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_4,6,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_4,7,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3127666719720681,0.17161575877762478,0.13857418171678354,0.6219993610811558,0.8580729166666666
g6_5,0,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_5,1,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_5,2,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_5,3,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_5,4,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_5,5,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_5,6,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_5,7,0,0,799,-2211.802578710318,15127.887348761207,768,0.30877432564805407,0.19025457021533004,0.19764485568258736,0.6775534396235058,0.8033854166666666
g6_6,0,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
g6_6,1,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
g6_6,2,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
g6_6,3,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
g6_6,4,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
