src_id,dst_id,dist_km,pad_ft,overlap_ft,overlap_frac,status,dtw_cost,dtw_cost_per_step
9823,9827,0.7591640725212315,10.0,1003.0,0.8327106683271067,ok,191.01915132553447,0.7263085601731348
13582,13601,3.041888976195738,10.0,300.0,1.0,ok,198.0394998508994,0.7473188673618846
1098,1121,0.0961502612809021,10.0,701.25,0.9996436208125445,ok,159.69517573382493,0.6165836900919881
18375,18386,0.416169952811715,10.0,220.0,0.9565217391304348,ok,175.84192088204477,0.6394251668437991
9306,9308,6.5924936172340525,10.0,2032.0,0.8931868131868131,ok,178.04738669437546,0.6498079806364068
18693,18695,2.503329054566117,10.0,1463.0,0.9743589743589743,end_mismatch,183.2846233475767,0.6664895394457335
10677,10678,2.2490083656528363,10.0,4817.5,0.9995850191928624,ok,168.88117852545955,0.6495429943286906
13125,13133,1.7655681673298438,10.0,3570.5,1.0,ok,181.29759451567304,0.6815699041942596
4774,4860,3.995708915999564,10.0,792.25,0.9605941194301303,ok,192.78706429151893,0.7330306627053952
3196,3197,0.800343555219705,10.0,1096.9,1.0,ok,169.53815452420162,0.6279190908303763
7929,7931,0.3953064238137128,10.0,3649.0,0.9969945355191256,ok,182.45599827741742,0.6911212055962781
14568,14571,3.9029743581046255,10.0,142.5,0.11076564321803342,end_mismatch,193.02379673830765,0.6521074214132015
659,670,0.188335204993224,10.0,722.25,1.0,ok,155.19938332077996,0.5791021765700745
1610,1646,1.7513441026118008,10.0,1108.0,0.9995489400090212,ok,170.70751194656984,0.6441792903644145
20967,20970,0.2785820454378012,10.0,3880.0,1.0,ok,179.29722005317805,0.6869625289393795
3750,3756,0.2852718630344739,10.0,592.3,0.9962994112699747,ok,181.50157211072278,0.6954083222633056
21827,21828,1.168924047246556,10.0,759.0,1.0,ok,174.9279622919504,0.6576239183907909
4610,4614,1.5486350903961876,10.0,947.8,0.9506519558676028,ok,160.84862338067978,0.6162782505006889
9037,9076,5.551856077199938,10.0,3520.0,0.9914096606111815,ok,192.43786520296888,0.7289313075870033
7581,7598,2.5390138722193436,10.0,3527.0,1.0,ok,186.22069557561514,0.710766013647386
20450,20451,0.5769631538493974,10.0,5334.5,1.0,ok,184.64058918039862,0.696756940303391
17888,17894,1.7775705162947557,10.0,732.0,1.0,ok,160.61129859673915,0.5992958902863401
10603,11079,2.540985398225689,10.0,4545.5,1.0,ok,196.1666105036893,0.7458806483030012
18748,18752,2.78004604931007,10.0,0.0,0.0,no_overlap,,
6264,6272,4.538812041205134,10.0,607.3,1.0,ok,179.38858936117754,0.6272328299341872
2331,2345,0.2889599960554539,10.0,533.5,1.0,read_fail,,
11592,11593,5.166589450694909,10.0,550.0,1.0,end_mismatch,174.00001736877536,0.6170213381871467
1014,1019,5.205158240521764,10.0,2655.25,0.9978391582111988,ok,183.35226017240691,0.6867125849153817
1874,1877,0.1854912566166771,10.0,850.25,1.0,ok,149.40432254582356,0.5637898963993342
8995,9015,2.1391181659924436,10.0,3770.0,1.0,ok,170.20985970166385,0.6423013573647692
21930,21956,0.2069865463136768,10.0,4359.5,1.0,ok,181.43615284928356,0.6898713036094432
7467,7469,4.0313463617658325,10.0,4430.5,1.0,ok,175.68023810440414,0.6654554473651672
16854,16856,0.595298113168526,10.0,3410.0,1.0,ok,171.35697517419428,0.6540342563900545
18920,19209,4.309379878673772,10.0,3990.0,1.0,ok,182.67459552286522,0.694580211113556
5765,5770,0.6485156558142064,10.0,874.0,1.0,ok,175.3743110270166,0.669367599339758
3745,3762,0.1408264688585631,10.0,601.5,0.9942148760330578,ok,163.68836324770237,0.6271584798762543
14966,14967,2.292370377428987,10.0,4667.5,0.999571688617625,ok,183.86690991001151,0.7044709191954465
22982,22984,0.4748731908378418,10.0,5314.0,1.0,ok,169.72281695118286,0.6428894581484199
11544,11552,0.3435112223612228,10.0,4170.0,1.0,ok,176.81240409615395,0.6826733748886253
13992,14007,0.3241100481745381,10.0,329.5,1.0,read_fail,,
7996,7998,2.973705034752822,10.0,3810.5,0.9513169392085882,ok,194.3376423383002,0.7417467264820619
11244,11260,4.040428478968259,10.0,3223.5,1.0,ok,192.48010555084957,0.7431664306982609
6836,6848,1.903898122972748,10.0,4510.0,1.0,ok,167.3759474895001,0.6268762078258431
17374,18023,6.065141188545527,10.0,3620.0,1.0,ok,180.48796559381282,0.6862660288738129
6294,6299,1.0009818622431486,10.0,871.2,0.9956571428571429,end_mismatch,178.63406567307922,0.5876120581351291
14275,14295,2.8900299166305463,10.0,4709.5,0.9998938428874734,ok,184.2382227666574,0.7005255618504084
15154,15203,2.156305437340972,10.0,119.0,0.2938271604938272,ok,191.15740796331175,0.6802754731790454
18869,18870,0.2145070147638494,10.0,3935.5,1.0,ok,174.85154177104766,0.6623164461024533
22628,22644,0.5609807625757351,10.0,5999.0,1.0,ok,166.3988182034281,0.6351099931428553
10739,10751,5.619881834922675,10.0,1099.75,0.8740313928074707,ok,190.1174678589389,0.7256391903012935
10011,10012,2.920447562787984,10.0,3978.5,1.0,ok,190.30199217926292,0.7263434816002402
19640,19656,4.248852929533493,10.0,4998.5,0.9363116980425213,ok,181.20145594742317,0.6837790790468798
8911,8913,2.875296473286377,10.0,4560.0,1.0,ok,173.80752647789444,0.6608651196878116
15385,16240,4.938430941128107,10.0,1300.0,0.9818731117824774,ok,176.05317651554827,0.6569148377445831
11082,11090,0.3009909923689392,10.0,4708.5,1.0,ok,182.37885151993643,0.7068947733330869
19958,19965,2.578693536736347,10.0,1388.5,1.0,ok,195.92850537035713,0.7535711745013736
20283,20287,1.2559625543103254,10.0,263.0,1.0,ok,176.19632263589887,0.6075735263306857
14390,14403,3.953765408842875,10.0,2964.0,1.0,ok,178.50396591902313,0.6710675410489592
21143,21145,0.2080027710133711,10.0,3782.5,0.9843851659076123,ok,184.21045693152,0.695133799741585
872,912,0.1155252206289064,10.0,706.75,1.0,ok,172.0694567730773,0.6592699493221352
14973,14983,1.5672798236925094,10.0,4415.5,1.0,ok,181.03644164155918,0.6909787848914473
15033,15034,0.6818877509473756,10.0,4404.5,1.0,ok,185.00958722523916,0.7007938910046938
4395,4409,1.145573558976031,10.0,1040.3,1.0,ok,159.61917096734317,0.6069169998758295
13656,13657,5.721007843183802,10.0,1285.75,1.0,end_mismatch,190.39780930288043,0.6657266059541274
6175,6176,1.1063872580101457,10.0,896.75,0.9645065877924173,ok,169.48359156384205,0.6468839372665727
8140,8477,5.743012164543031,10.0,3295.5,1.0,ok,182.61044382082872,0.6839342465199577
1707,1713,0.5168004144341817,10.0,438.5,0.6539895600298284,ok,178.9387417205907,0.6882259296945796
9874,9899,1.9772110354055197,10.0,3520.0,1.0,ok,190.69335272830162,0.7223233057890213
7565,7788,7.294856317410157,10.0,1253.0,0.9340290719344018,ok,157.3987354422928,0.5984742792482616
7914,7942,4.050979281443247,10.0,716.0,1.0,end_mismatch,182.24453401003024,0.6462572128015257
18753,19045,3.554192176496122,10.0,313.5,0.15929878048780488,ok,175.85255986763372,0.6635945655382405
4798,4799,0.790562590100478,10.0,933.1,1.0,ok,164.26124232187993,0.6245674612999237
4624,4646,3.227746660333746,10.0,856.4,0.9891429891429891,ok,188.40558833568693,0.7163710583105967
20313,20314,0.3892947762578647,10.0,4384.5,1.0,ok,165.97664579223022,0.6334986480619473
3956,3958,0.6370793935283623,10.0,1143.7,0.9916760600017342,ok,173.81207046060555,0.5891934591884934
9549,9550,2.776446820613453,10.0,3602.5,1.0,ok,172.93916022782005,0.6575633468738405
18936,18937,4.802722370436687,10.0,4513.0,1.0,ok,178.9161550594744,0.680289562963781
16188,16190,4.78884313201625,10.0,940.0,1.0,ok,193.0465653635885,0.7257389675322876
17836,17838,4.716381546387183,10.0,4951.0,0.9983867715265174,ok,196.738685434085,0.7537880667972605
15088,15091,4.160733340868117,10.0,2081.0,1.0,ok,172.3473891385354,0.6528310194641492
17583,18146,1.6719361268502877,10.0,248.0,0.7678018575851393,ok,204.94213989467474,0.7792476802078887
22827,22830,0.2400662036695917,10.0,4484.5,1.0,ok,173.58607957634914,0.6600231162598826
10078,10079,6.807600894862054,10.0,2314.5,0.9056936020348269,ok,184.79506617178995,0.6973398723463772
7736,8020,5.95990429413173,10.0,4234.0,1.0,ok,176.76404786532044,0.6645264957342873
42,54,6.230285580059226,10.0,2665.0,0.9620938628158845,ok,188.38483482203665,0.7217809763296423
13847,14541,2.7880203658402847,10.0,1137.5,1.0,ok,174.6000059129801,0.6588679468414343
16417,16427,0.6701993719569767,10.0,1343.5,0.8766721044045677,ok,174.90238051014717,0.6600089830571592
1913,1939,0.0996214456861007,10.0,485.1,1.0,ok,163.39413357840644,0.6119630471101365
