src_rep_id,dst_rep_id,dtw_cost,dtw_steps,dtw_cost_per_step,dtw_status,dtw_error,dist_km,source
229,235,247.4972502450633,80,3.093715628063291,OK,,0.6263457859379015,radius
198,203,276.6876856169177,80,3.4585960702114713,OK,,0.6348304765651406,quadrant
199,203,276.6876856169177,80,3.4585960702114713,OK,,0.6348304765651406,quadrant+radius
229,230,232.95277154151415,80,2.9119096442689267,OK,,0.6423507110177946,radius
230,234,235.8203860585991,80,2.947754825732489,OK,,0.6425088442868764,radius
825,826,279.0725935909847,80,3.4884074198873085,OK,,0.6636480282891077,quadrant
637,639,272.5131088778793,80,3.4064138609734913,OK,,0.6722529206113037,quadrant
332,339,296.9529934535584,80,3.7119124181694803,OK,,0.6827614971433912,quadrant
328,333,254.2153920871672,80,3.17769240108959,OK,,0.6906525999748053,quadrant
235,236,253.37996524134704,80,3.167249565516838,OK,,0.6972133380457902,radius
230,236,240.59799333812407,80,3.007474916726551,OK,,0.7093489296030863,radius
637,653,268.1593308534144,80,3.35199163566768,OK,,0.7102979194009797,quadrant
42,43,267.27887580188815,80,3.3409859475236017,OK,,0.7434009355433451,quadrant
232,235,256.79048011143226,80,3.2098810013929033,OK,,0.7474004784286105,radius
253,254,276.93511557056746,80,3.461688944632093,OK,,0.7533013012247096,quadrant
785,789,310.9464614882123,80,3.886830768602654,OK,,0.7593124562319225,quadrant
637,638,272.2418504983511,80,3.4030231312293884,OK,,0.7632075112336009,radius
230,232,237.14658816488515,80,2.9643323520610645,OK,,0.7671671489912406,radius
537,540,254.74818835073722,80,3.1843523543842154,OK,,0.7672406759430284,quadrant
231,235,255.8076242080027,80,3.1975953026000337,OK,,0.7749700628867862,radius
230,231,240.66506791763217,80,3.008313348970402,OK,,0.7775136978052688,radius
196,203,269.7403295736483,80,3.371754119670604,OK,,0.7928663795513623,radius
197,203,269.7403295736483,80,3.371754119670604,OK,,0.7928663795513623,radius
227,235,246.29323510923385,80,3.078665438865423,OK,,0.8044124943800779,radius
826,835,295.45728651214466,80,3.6932160814018085,OK,,0.8101216600163389,quadrant+radius
537,541,263.4497253674601,80,3.2931215670932508,OK,,0.8129379326289282,quadrant+radius
963,964,260.23545284801054,80,3.2529431606001316,OK,,0.8215121759991917,quadrant
227,230,234.30257267174278,80,2.9287821583967846,OK,,0.8346431726099542,radius
173,175,243.5728312125534,80,3.044660390156918,OK,,0.8534244753997805,quadrant
253,257,263.38233622967743,80,3.2922792028709678,OK,,0.8665218183470621,quadrant+radius
321,323,283.0741944972707,80,3.538427431215884,OK,,0.8727098317463635,quadrant
632,638,277.78463203550115,80,3.4723079004437643,OK,,0.8794149572908527,quadrant
634,638,277.78463203550115,80,3.4723079004437643,OK,,0.8794149572908527,quadrant+radius
226,235,266.4112566132933,80,3.330140707666166,OK,,0.8809566689126033,radius
171,172,244.85558615689442,80,3.0606948269611802,OK,,0.8906074988076873,quadrant
688,689,273.38330423627997,80,3.4172913029534997,OK,,0.8986327713024815,quadrant
5,7,294.55919324520727,80,3.681989915565091,OK,,0.9092897439976446,quadrant
698,777,301.00606655182656,80,3.762575831897832,OK,,0.9243807194375631,quadrant
170,173,251.8859739073549,80,3.148574673841936,OK,,0.9255793193432607,radius
633,639,271.53524646068956,80,3.3941905807586195,OK,,0.9276010408832547,quadrant+radius
638,639,278.31721435026003,80,3.4789651793782506,OK,,0.9304873168196941,radius
171,173,281.1459633266579,80,3.514324541583224,OK,,0.9372164525013187,quadrant+radius
517,518,285.0031581195767,80,3.5625394764947087,OK,,0.9509358567946811,quadrant
635,640,265.69777659872284,80,3.3212222074840354,OK,,0.9721195787620112,quadrant
905,908,298.8704512501965,80,3.735880640627456,OK,,0.9944347449229914,quadrant
905,910,331.65735166449974,80,4.145716895806247,OK,,0.9944347449229914,quadrant+radius
343,349,295.5794613124285,80,3.6947432664053563,OK,,0.9989889669897996,quadrant
636,637,267.5529756969018,80,3.3444121962112723,OK,,1.0011619054594354,radius
961,963,271.72498239700167,80,3.396562279962521,OK,,1.0037208332213425,radius
637,652,272.54909230653624,80,3.406863653831703,OK,,1.0074400243565935,quadrant+radius
342,344,257.7489968691228,80,3.2218624608640347,OK,,1.0373340889536276,quadrant
994,996,260.74823043081113,80,3.2593528803851393,OK,,1.0390160628946707,quadrant
150,164,261.4588735227896,80,3.2682359190348698,OK,,1.0506332811638668,quadrant
338,339,287.95318230693596,80,3.5994147788366995,OK,,1.058721305959989,quadrant
633,653,270.80483954769113,80,3.3850604943461393,OK,,1.0626428442920428,quadrant+radius
651,653,291.1525943312468,80,3.639407429140585,OK,,1.0716297932655297,quadrant
315,323,255.91622769341438,80,3.1989528461676797,OK,,1.1033020967083431,radius
632,633,275.1222644294804,80,3.439028305368505,OK,,1.114382438285894,radius
633,634,275.1222644294804,80,3.439028305368505,OK,,1.114382438285894,radius
908,913,280.24919797746406,80,3.503114974718301,OK,,1.1179263919970426,quadrant+radius
910,913,315.9025501076385,80,3.948781876345481,OK,,1.1179263919970426,radius
632,637,278.10247128958247,80,3.4762808911197807,OK,,1.1208409321684143,radius
634,637,278.10247128958247,80,3.4762808911197807,OK,,1.1208409321684143,radius
636,638,282.59601273954235,80,3.5324501592442794,OK,,1.1354022744993193,radius
402,404,283.53772562704484,80,3.5442215703380606,OK,,1.1357562683016529,quadrant
858,859,286.65413592149457,80,3.583176699018682,OK,,1.1452603892174917,quadrant
333,336,282.8293764075851,80,3.5353672050948135,OK,,1.1462513646325807,quadrant
144,51,276.86963291102626,80,3.460870411387828,OK,,1.1473332216602787,quadrant
712,714,277.1738380976444,80,3.4646729762205553,OK,,1.1526342566904104,quadrant
362,368,282.67575794892326,80,3.533446974361541,OK,,1.1577814643176332,quadrant
644,651,281.92859478275864,80,3.524107434784483,OK,,1.1781456016037357,quadrant
263,264,259.3598292544314,80,3.2419978656803927,OK,,1.1941550222254136,quadrant
908,912,289.5522796753639,80,3.6194034959420485,OK,,1.2118848387054775,quadrant
910,912,332.74164545264046,80,4.159270568158005,OK,,1.2118848387054775,quadrant+radius
633,636,275.3511455729476,80,3.4418893196618447,OK,,1.212373224015359,radius
254,258,275.849628698981,80,3.4481203587372624,OK,,1.2178594500552826,radius
328,336,287.85262455190116,80,3.5981578068987643,OK,,1.2267010306323285,quadrant+radius
146,149,275.6646579620234,80,3.4458082245252926,OK,,1.2413433463700763,quadrant
639,653,275.6799031466831,80,3.445998789333539,OK,,1.2480428148880722,radius
970,971,279.6349749810245,80,3.4954371872628065,OK,,1.2523125116736564,quadrant
6,7,298.9188574174897,80,3.736485717718621,OK,,1.2602414338033816,radius
331,339,282.97240581113596,80,3.5371550726391994,OK,,1.265306060280141,quadrant+radius
302,308,268.5175626662061,80,3.3564695333275765,OK,,1.267788933331387,quadrant
329,339,301.68943615731115,80,3.7711179519663895,OK,,1.2760172714701412,quadrant
525,532,260.18627252926467,80,3.2523284066158085,OK,,1.2782552753582417,quadrant
505,512,274.4513519869754,80,3.4306418998371924,OK,,1.2838542944955356,quadrant
50,70,262.96053387393283,80,3.2870066734241603,OK,,1.314481863854295,quadrant
907,912,274.945498515652,80,3.43681873144565,OK,,1.318150984348938,quadrant
808,813,266.38179188634626,80,3.3297723985793284,OK,,1.322028580370597,quadrant
905,909,309.0148698400991,80,3.862685873001239,OK,,1.3367841257608337,quadrant
905,911,294.27150825723163,80,3.6783938532153955,OK,,1.3367841257608337,quadrant+radius
526,530,291.70017949226377,80,3.646252243653297,OK,,1.3405864361891449,quadrant
822,833,280.747589900395,80,3.5093448737549373,OK,,1.3437955426789945,quadrant
54,57,275.53981191273255,80,3.444247648909157,OK,,1.353874271143444,quadrant
172,175,262.8811801633324,80,3.2860147520416545,OK,,1.3659118688693823,radius
639,652,277.2331043349416,80,3.4654138041867695,OK,,1.3691160593048806,radius
844,848,292.21136971285205,80,3.6526421214106506,OK,,1.370773673304572,quadrant
905,913,278.72070954956604,80,3.4840088693695757,OK,,1.3736440814370738,quadrant+radius
254,257,283.1942606922868,80,3.5399282586535845,OK,,1.3760893992321799,radius
329,333,253.34334960402558,80,3.1667918700503197,OK,,1.3774430628290804,quadrant
651,652,273.9883369643867,80,3.4248542120548335,OK,,1.3889458054761548,radius
901,902,281.5083224066026,80,3.518854030082532,OK,,1.3890741212591016,quadrant
331,332,262.289790984118,80,3.278622387301475,OK,,1.394717867687694,quadrant+radius
638,653,281.3256294439621,80,3.516570368049526,OK,,1.424829444725046,radius
629,636,287.8969238773189,80,3.598711548466486,OK,,1.4303539557981126,quadrant
633,652,275.22965443987465,80,3.4403706804984333,OK,,1.4338601867532315,radius
170,172,260.73911901050093,80,3.2592389876312615,OK,,1.43792011702516,radius
908,909,315.59496069563914,80,3.944937008695489,OK,,1.4455758434821464,radius
908,911,273.3309362301287,80,3.416636702876609,OK,,1.4455758434821464,radius
909,910,296.27217638374185,80,3.703402204796773,OK,,1.4455758434821464,radius
910,911,318.26961918265846,80,3.9783702397832306,OK,,1.4455758434821464,radius
171,175,273.32710999599414,80,3.4165888749499267,OK,,1.4487141569665771,radius
34,37,334.99435079001296,80,4.187429384875162,OK,,1.4503161032306517,quadrant
332,338,252.1521715105213,80,3.1519021438815162,OK,,1.4556607499552932,radius
637,651,283.958830194976,80,3.5494853774371995,OK,,1.4636317271474208,quadrant+radius
453,455,272.09231072865674,80,3.401153884108209,OK,,1.4646143346849883,quadrant
454,455,272.09231072865674,80,3.401153884108209,OK,,1.4646143346849883,quadrant+radius
633,651,281.7238831714747,80,3.521548539643434,OK,,1.4692427046805892,radius
774,775,288.00873614369976,80,3.600109201796247,OK,,1.4894988221555183,quadrant
117,119,303.55943925023746,80,3.794492990627968,OK,,1.5019718876154367,quadrant
170,171,269.9306058157395,80,3.3741325726967437,OK,,1.5026939584975245,radius
328,329,253.1936264611083,80,3.1649203307638536,OK,,1.5074927814062478,quadrant+radius
282,290,261.1514810888337,80,3.264393513610421,OK,,1.5108835679021058,quadrant
283,290,261.1514810888337,80,3.264393513610421,OK,,1.5108835679021058,quadrant+radius
604,611,273.2279472777653,80,3.415349340972066,OK,,1.5109560939032367,quadrant
282,287,276.6022645832032,80,3.4575283072900396,OK,,1.5198402463887621,quadrant
282,288,276.6022645832032,80,3.4575283072900396,OK,,1.5198402463887621,quadrant+radius
283,287,276.6022645832032,80,3.4575283072900396,OK,,1.5198402463887621,quadrant+radius
283,288,276.6022645832032,80,3.4575283072900396,OK,,1.5198402463887621,radius
435,444,259.9533996088752,80,3.24941749511094,OK,,1.5329917827469546,quadrant
388,391,284.29218975706453,80,3.553652371963307,OK,,1.545868777531899,quadrant
636,653,266.4319541226981,80,3.330399426533726,OK,,1.5602908455299245,radius
437,444,255.82196840097174,80,3.197774605012147,OK,,1.5602957596723352,quadrant+radius
897,898,266.4060868418874,80,3.3300760855235922,OK,,1.5638433065489046,quadrant
553,561,281.35343291503824,80,3.516917911437978,OK,,1.5670511448317415,quadrant
333,338,265.4869034207618,80,3.318586292759522,OK,,1.5735779756145116,quadrant+radius
651,654,276.06316675339235,80,3.4507895844174046,OK,,1.596606973462435,radius
270,278,302.9044490780286,80,3.7863056134753577,OK,,1.5993101675689165,quadrant
629,632,279.3230495193181,80,3.491538118991476,OK,,1.6023770837119253,radius
629,634,279.3230495193181,80,3.491538118991476,OK,,1.6023770837119253,radius
777,780,303.97835191231883,80,3.7997293989039855,OK,,1.6064371664917685,quadrant
900,903,277.27015396789284,80,3.4658769245986605,OK,,1.6159370208581656,quadrant
644,653,281.3951346318123,80,3.517439182897654,OK,,1.620779463615109,quadrant+radius
644,652,280.91727358147216,80,3.511465919768402,OK,,1.6264534485117266,quadrant+radius
439,440,264.45834833341985,80,3.305729354167748,OK,,1.6364263184637085,quadrant
636,652,285.49892964064355,80,3.5687366205080444,OK,,1.6373992565891082,radius
900,901,295.5625897747152,80,3.6945323721839403,OK,,1.6537747391000719,quadrant
74,75,291.5252323576452,80,3.6440654044705654,OK,,1.6554246857857573,quadrant
483,484,251.2931709912342,80,3.1411646373904274,OK,,1.6568049964834743,quadrant
905,912,264.71715030190126,80,3.3089643787737657,OK,,1.669078313101629,radius
447,451,291.77620274604215,80,3.647202534325527,OK,,1.6728167867459716,quadrant
14,4,296.41771625691274,80,3.705221453211409,OK,,1.6758590563345799,quadrant
708,709,288.83575030269895,80,3.610446878783737,OK,,1.7200457518033305,quadrant
333,339,304.4988012645384,80,3.8062350158067297,OK,,1.7354834507968124,quadrant+radius
887,898,274.7698150756189,80,3.4346226884452364,OK,,1.7406214262525956,radius
436,444,260.095218807322,80,3.251190235091525,OK,,1.7494012713581455,quadrant
629,639,285.2423674516596,80,3.565529593145745,OK,,1.7534384264299943,quadrant+radius
638,652,279.3961551398478,80,3.4924519392480975,OK,,1.76635631254346,radius
119,129,288.5140642180535,80,3.6064258027256684,OK,,1.773105721760529,quadrant
434,435,260.7116878033196,80,3.258896097541495,OK,,1.794718641514026,quadrant
632,653,285.5653834536648,80,3.5695672931708105,OK,,1.799406501866111,radius
634,653,285.5653834536648,80,3.5695672931708105,OK,,1.799406501866111,radius
52,65,255.04553257425496,80,3.188069157178187,OK,,1.8066091428075988,quadrant
673,677,280.77544970722124,80,3.5096931213402653,OK,,1.810127102292438,quadrant
329,332,248.5215697958775,80,3.106519622448469,OK,,1.814711827371192,quadrant+radius
638,651,278.1182325302185,80,3.476477906627731,OK,,1.8333371464124923,radius
30,41,304.18941165147663,80,3.802367645643458,OK,,1.8447174608736738,quadrant
40,41,307.0803797364958,80,3.8385047467061972,OK,,1.8447174608736738,quadrant+radius
438,440,259.99665313458775,80,3.2499581641823467,OK,,1.8644482850266018,quadrant
552,562,274.79913508591824,80,3.434989188573978,OK,,1.8745738947203399,quadrant
711,715,303.21371570845366,80,3.7901714463556706,OK,,1.8757598217299538,quadrant
963,965,274.70138221918893,80,3.433767277739862,OK,,1.8875514853768676,quadrant
945,947,249.89386459590474,80,3.1236733074488092,OK,,1.899889018237352,quadrant
331,337,249.23981890902414,80,3.115497736362802,OK,,1.9107365068777808,quadrant
440,443,269.72276841481835,80,3.3715346051852295,OK,,1.9121780059105746,quadrant
485,488,270.55828818446537,80,3.381978602305817,OK,,1.9153808111532482,quadrant
460,566,289.6454817422743,80,3.6205685217784285,OK,,1.9369849319279864,quadrant
905,907,285.8671706290987,80,3.573339632863734,OK,,1.9437859102518944,quadrant+radius
180,182,312.9659483918387,80,3.912074354897984,OK,,1.9456597006266447,quadrant
181,182,282.36357805544895,80,3.529544725693112,OK,,1.9456597006266447,quadrant+radius
190,203,279.6009391675231,80,3.4950117395940388,OK,,1.9536297042646373,quadrant
195,203,274.1576579413798,80,3.4269707242672474,OK,,1.9536297042646373,quadrant+radius
943,948,272.5879586640361,80,3.407349483300451,OK,,1.9545599681234556,quadrant
32,41,313.83713739319654,80,3.9229642174149566,OK,,1.9628310045451423,quadrant+radius
38,41,308.50320926834803,80,3.8562901158543506,OK,,1.9628310045451423,quadrant+radius
39,41,269.6704764488688,80,3.37088095561086,OK,,1.9628310045451423,quadrant+radius
329,338,258.7538817530295,80,3.2344235219128685,OK,,1.9719165331644557,radius
632,652,274.25218842016466,80,3.4281523552520583,OK,,1.9777083525266776,radius
634,652,274.25218842016466,80,3.4281523552520583,OK,,1.9777083525266776,radius
187,188,270.56147028929746,80,3.3820183786162183,OK,,1.9790793976475167,quadrant
34,41,332.4761589175083,80,4.155951986468854,OK,,1.9816677256598558,quadrant
428,429,271.86421768814205,80,3.398302721101776,OK,,1.9854552686094005,quadrant
337,338,250.95310467405687,80,3.136913808425711,OK,,2.0068455786888504,quadrant+radius
194,198,256.99074527086754,80,3.2123843158858443,OK,,2.0124384134724935,quadrant
194,199,256.99074527086754,80,3.2123843158858443,OK,,2.0124384134724935,quadrant+radius
537,538,263.12015149938287,80,3.289001893742286,OK,,2.0247140151569374,quadrant
190,198,260.1045267563276,80,3.2513065844540945,OK,,2.031230557345441,radius
190,199,260.1045267563276,80,3.2513065844540945,OK,,2.031230557345441,radius
195,198,249.868129489708,80,3.12335161862135,OK,,2.031230557345441,radius
195,199,249.868129489708,80,3.12335161862135,OK,,2.031230557345441,radius
721,730,277.7909581908362,80,3.4723869773854523,OK,,2.041622542137383,quadrant
194,203,285.930513931712,80,3.5741314241464,OK,,2.0536701899956102,radius
247,248,260.83276311698546,80,3.2604095389623184,OK,,2.0695040725696825,quadrant
707,708,295.9149153165549,80,3.6989364414569366,OK,,2.077138573765212,radius
455,456,288.40453244433326,80,3.605056655554166,OK,,2.077901835990774,radius
14,2,302.494052114298,80,3.7811756514287245,OK,,2.079052426068211,radius
14,3,308.213442859942,80,3.852668035749275,OK,,2.079052426068211,radius
833,835,277.12148410389824,80,3.464018551298728,OK,,2.093720712397754,quadrant
187,189,253.192964245996,80,3.16491205307495,OK,,2.094893173766129,quadrant+radius
652,654,274.74352031299486,80,3.4342940039124357,OK,,2.098053272358212,radius
964,965,276.72161462396963,80,3.4590201827996205,OK,,2.106623628303624,quadrant+radius
194,196,266.6340630367412,80,3.3329257879592653,OK,,2.1119828316603377,quadrant+radius
194,197,266.6340630367412,80,3.3329257879592653,OK,,2.1119828316603377,quadrant+radius
653,654,283.8070572130162,80,3.5475882151627025,OK,,2.1123905333823916,radius
434,437,262.39676555059236,80,3.2799595693824046,OK,,2.119039489501036,quadrant+radius
331,333,273.800147541423,80,3.4225018442677873,OK,,2.1269229924312127,radius
