node_id,status,las_path,z_top,z_base,n_finite_raw
4086,ok,data/las/1044683078.las,0.5,1175.4,11674.0
4087,ok,data/las/1055813478.las,-6.25,1162.0,23233.0
4088,ok,data/las/1055813702.las,1.0,1120.6,11028.0
4089,ok,data/las/1055813703.las,-4.0,1128.75,22523.0
4090,ok,data/las/1055813479.las,0.3,1179.6,11718.0
4091,ok,data/las/1055813480.las,-5.25,1169.75,23368.0
4092,ok,data/las/1044579677.las,0.5,1145.0,11370.0
4093,ok,data/las/1055813442.las,-6.25,1132.75,22638.0
4094,ok,data/las/1044579703.las,1.0,1140.8,11319.0
4095,ok,data/las/1055813446.las,-6.25,1138.25,22763.0
4096,ok,data/las/1055955427.las,30.1,1104.1,10662.0
4097,ok,data/las/1055955428.las,40.0,1101.9,10545.0
4098,ok,data/las/1055813355.las,-6.25,1144.05,22868.0
4099,ok,data/las/1055813356.las,30.0,1150.1,11127.0
4100,ok,data/las/1056364678.las,40.0,1135.3,10879.0
4101,ok,data/las/1056364679.las,40.0,1128.3,10809.0
4102,ok,data/las/1056364677.las,28.4,1126.9,10910.0
4103,ok,data/las/1055812936.las,40.0,1134.1,10867.0
4104,ok,data/las/1055936420.las,30.5,1138.1,11001.0
4105,ok,data/las/1055812935.las,30.3,1108.8,10707.0
4106,ok,data/las/1055813042.las,40.0,1118.7,10713.0
4107,ok,data/las/1056364778.las,0.7,1174.1,11659.0
4108,ok,data/las/1055813481.las,-6.0,1166.5,23318.0
4109,ok,data/las/1055813460.las,0.4,1202.2,11943.0
4110,ok,data/las/1055813461.las,-16.0,1175.0,23485.0
4111,ok,data/las/1055812793.las,10.0,1130.0,11123.0
4112,ok,data/las/1055813462.las,0.9,1217.1,12087.0
4113,ok,data/las/1055813463.las,-5.75,1208.25,24148.0
4114,ok,data/las/1055814302.las,40.0,1158.7,11113.0
4115,ok,data/las/1055812744.las,31.5,1213.3,11818.0
4116,ok,data/las/1055812802.las,10.7,1107.9,10882.0
4117,ok,data/las/1044638788.las,-6.0,1209.25,24173.0
4118,ok,data/las/1044579704.las,0.9,1200.7,11923.0
4119,ok,data/las/1055813443.las,-2.3,1209.75,24070.0
4120,ok,data/las/1055813484.las,0.6,1146.3,11382.0
4121,ok,data/las/1055813485.las,-5.75,1056.0,21103.0
4122,ok,data/las/1044579682.las,-0.1,1180.3,11729.0
4123,ok,data/las/1055813441.las,-6.25,1183.0,23653.0
4124,ok,data/las/1055813244.las,30.0,1375.2,13378.0
4125,ok,data/las/1044638983.las,0.9,1206.1,11978.0
4126,ok,data/las/1056364657.las,30.2,1141.3,11037.0
4127,ok,data/las/1055814219.las,10.8,1116.9,10981.0
4128,ok,data/las/1055814220.las,10.9,1096.0,10768.0
4129,ok,data/las/1055385379.las,11.0,1313.1,10855.0
4130,ok,data/las/1055955445.las,40.0,1111.3,10639.0
4131,ok,data/las/1056364713.las,40.0,1159.1,11117.0
4132,ok,data/las/1055813139.las,40.0,1050.9,10035.0
4133,ok,data/las/1055812750.las,25.6,1314.7,12817.0
4134,ok,data/las/1055812749.las,56.0,1091.9,10285.0
4135,ok,data/las/1055813147.las,40.0,1138.5,10911.0
4136,ok,data/las/1055813138.las,40.0,1112.6,10652.0
4137,ok,data/las/1055812790.las,10.3,1115.0,11041.0
4138,ok,data/las/1055812736.las,25.8,1147.7,11220.0
4139,ok,data/las/1055812788.las,10.8,1104.6,10852.0
4140,ok,data/las/1055812737.las,5.0,1110.3,10979.0
4141,ok,data/las/1055812738.las,5.0,1110.3,10979.0
4142,ok,data/las/1055812732.las,32.1,1136.3,11042.0
4143,ok,data/las/1044579658.las,0.7,1226.6,12184.0
4144,ok,data/las/1056364694.las,40.0,1204.7,11573.0
4145,ok,data/las/1056364641.las,10.3,1115.1,11048.0
4146,ok,data/las/1055385285.las,21.4,1163.0,11342.0
4147,ok,data/las/1044638985.las,0.8,1231.1,12228.0
4148,ok,data/las/1055813444.las,-6.25,1203.5,24063.0
4149,ok,data/las/1055813025.las,40.0,1155.2,11078.0
4150,ok,data/las/1055814231.las,30.7,1129.1,10910.0
4151,ok,data/las/1055812741.las,21.0,1087.1,10571.0
4152,ok,data/las/1055812734.las,28.4,1115.6,10798.0
4153,ok,data/las/1055814232.las,10.8,1125.9,11073.0
4154,ok,data/las/1055812733.las,21.3,1062.3,10336.0
4155,ok,data/las/1056364638.las,30.5,1445.8,14079.0
4156,ok,data/las/1056364621.las,30.6,1089.7,10517.0
4157,ok,data/las/1056364633.las,0.7,1111.2,10708.0
4158,ok,data/las/1056364631.las,0.9,1101.3,10629.0
4159,ok,data/las/1044579676.las,0.2,1134.0,11338.0
4160,ok,data/las/1056364632.las,30.3,1087.0,10560.0
4161,ok,data/las/1044740943.las,0.4,1099.0,10911.0
4162,ok,data/las/1055813486.las,-5.75,1084.0,21668.0
4163,ok,data/las/1056364691.las,40.0,1067.6,10202.0
4164,ok,data/las/1055813716.las,29.8,1058.4,10199.0
4165,ok,data/las/1055812747.las,30.3,1159.4,11213.0
4166,ok,data/las/1055812805.las,10.6,1117.7,10986.0
4167,ok,data/las/1055812839.las,10.6,1127.9,11098.0
4168,ok,data/las/1055812735.las,21.5,1139.2,11103.0
4169,ok,data/las/1055812838.las,8.9,1113.5,10969.0
4170,ok,data/las/1055812743.las,19.4,1114.0,10855.0
4171,ok,data/las/1055812731.las,25.8,1149.7,11165.0
4172,ok,data/las/1055385321.las,6.75,1346.75,26668.0
4173,ok,data/las/1055385284.las,30.9,1138.4,11001.0
4174,ok,data/las/1056364656.las,10.7,996.6,9783.0
4175,ok,data/las/1055812831.las,10.5,1010.0,9919.0
4176,ok,data/las/1055813366.las,-5.15,1047.8,20921.0
4177,ok,data/las/1055813367.las,30.0,1049.6,10122.0
4178,ok,data/las/1056364736.las,30.0,1063.9,10265.0
4179,ok,data/las/1055813337.las,-4.25,1055.0,21048.0
4180,ok,data/las/1055813361.las,-5.75,1038.5,20748.0
4181,ok,data/las/1044570814.las,0.9,1141.1,11327.0
4182,ok,data/las/1055813432.las,-5.0,1126.0,22488.0
4183,ok,data/las/1055813846.las,30.0,1102.5,10651.0
4184,ok,data/las/1055813362.las,0.6,1106.2,10981.0
4185,ok,data/las/1055813363.las,-1.75,1092.25,21743.0
4186,ok,data/las/1055813841.las,30.0,1103.0,10656.0
4187,ok,data/las/1055814359.las,0.7,1115.3,11071.0
4188,ok,data/las/1055814341.las,40.0,1342.1,12947.0
4189,ok,data/las/1055814362.las,30.0,1112.6,10752.0
4190,ok,data/las/1055813341.las,-2.0,1101.75,21933.0
4191,ok,data/las/1044570817.las,0.7,1133.4,11252.0
4192,ok,data/las/1055813434.las,-6.5,1114.0,22278.0
4193,ok,data/las/1055813332.las,40.0,1138.3,10909.0
4194,ok,data/las/1055813369.las,30.0,1137.7,11003.0
4195,ok,data/las/1055814363.las,30.0,1185.7,11483.0
4196,ok,data/las/1055813343.las,-1.5,1179.5,23483.0
4197,ok,data/las/1055813334.las,30.0,1200.7,11633.0
4198,ok,data/las/1055813327.las,30.0,1179.8,11424.0
4199,ok,data/las/1056364640.las,11.7,1091.7,10735.0
4200,ok,data/las/1055812837.las,10.5,1105.1,10803.0
4201,ok,data/las/1055812836.las,9.6,1100.5,10829.0
4202,ok,data/las/1055812800.las,10.8,1129.7,11153.0
4203,ok,data/las/1055812929.las,40.0,1153.1,11057.0
4204,ok,data/las/1055812928.las,40.0,1160.4,11130.0
4205,ok,data/las/1055814329.las,0.5,1434.9,14266.0
4206,ok,data/las/1055812821.las,24.0,1126.7,11027.0
4207,ok,data/las/1055813328.las,0.5,1173.7,11657.0
4208,ok,data/las/1055813329.las,-6.0,1166.5,23308.0
4209,ok,data/las/1055813330.las,30.0,1172.6,11352.0
4210,ok,data/las/1055813333.las,30.0,1167.1,11372.0
4211,ok,data/las/1055813331.las,0.6,1259.0,12507.0
4212,ok,data/las/1055814332.las,80.0,1179.4,10920.0
4213,ok,data/las/1055814334.las,40.0,1205.6,11657.0
4214,ok,data/las/1055813180.las,0.7,1160.7,11526.0
4215,ok,data/las/1055814336.las,40.0,1159.4,11195.0
4216,ok,data/las/1055813173.las,40.0,1145.8,10984.0
4217,ok,data/las/1055813176.las,50.0,1147.4,10899.0
4218,ok,data/las/1055814339.las,0.9,1117.8,11095.0
4219,ok,data/las/1055813175.las,0.8,1098.3,10901.0
4220,ok,data/las/1055813174.las,30.1,1101.8,10636.0
4221,ok,data/las/1055955450.las,40.0,1057.1,10097.0
4222,ok,data/las/1055813810.las,0.7,1307.7,12996.0
4223,ok,data/las/1055813811.las,0.8,1315.9,13053.0
4224,ok,data/las/1055814335.las,0.8,1078.6,10704.0
4225,ok,data/las/1055813872.las,30.0,1631.5,15941.0
4226,ok,data/las/1055813817.las,40.0,1136.9,10895.0
4227,ok,data/las/1055813821.las,30.0,1301.5,12641.0
4228,ok,data/las/1055813392.las,0.8,1130.6,11223.0
4229,ok,data/las/1055813813.las,40.0,1127.3,10799.0
4230,ok,data/las/1055814340.las,0.9,1162.0,11534.0
4231,ok,data/las/1055814239.las,29.7,1025.1,9880.0
4232,ok,data/las/1055814343.las,0.7,1167.0,11588.0
4233,ok,data/las/1056364718.las,40.0,1135.0,10876.0
4234,ok,data/las/1055813192.las,0.9,1164.3,11559.0
4235,ok,data/las/1055813183.las,40.0,1160.6,11132.0
4236,ok,data/las/1055813184.las,3.1,1205.4,11926.0
4237,ok,data/las/1044683104.las,0.6,1209.8,12017.0
4238,ok,data/las/1055813475.las,-5.75,1207.0,24108.0
4239,ok,data/las/1044965995.las,0.1,1208.1,12080.0
4240,ok,data/las/1055813557.las,-6.0,1202.5,24028.0
4241,ok,data/las/1045086519.las,0.2,1148.0,11401.0
4242,ok,data/las/1055813627.las,-1.5,1141.25,22723.0
4243,ok,data/las/1055955460.las,30.0,1208.5,11711.0
4244,ok,data/las/1045003098.las,0.9,1152.0,11392.0
4245,ok,data/las/1055813628.las,-0.25,1141.0,22698.0
4246,ok,data/las/1055955419.las,6.1,1146.6,11324.0
4247,ok,data/las/1055955420.las,10.7,1157.1,11384.0
4248,ok,data/las/1055812742.las,29.7,1163.3,11262.0
4249,ok,data/las/1055813338.las,60.0,1214.9,11475.0
4250,ok,data/las/1055812798.las,11.0,1134.3,11158.0
4251,ok,data/las/1044579684.las,0.8,1231.1,12228.0
4252,ok,data/las/1055813447.las,-5.5,1209.0,24158.0
4253,ok,data/las/1055813187.las,40.0,1173.3,11334.0
4254,ok,data/las/1055813157.las,40.0,1209.3,11619.0
4255,ok,data/las/1055813185.las,40.0,1204.4,11645.0
4256,ok,data/las/1055813156.las,28.4,1185.2,11482.0
4257,ok,data/las/1055813214.las,40.0,1208.6,11612.0
4258,ok,data/las/1055385491.las,40.0,1216.3,11689.0
4259,ok,data/las/1055813203.las,40.0,1165.0,11189.0
4260,ok,data/las/1055813177.las,40.0,1187.3,11474.0
4261,ok,data/las/1055813205.las,40.0,1133.0,10856.0
4262,ok,data/las/1055813159.las,0.9,1116.0,11077.0
4263,ok,data/las/1055813155.las,0.7,1097.9,10898.0
4264,ok,data/las/1055813160.las,40.0,1100.3,10529.0
4265,ok,data/las/1055813819.las,40.0,1127.1,10797.0
4266,ok,data/las/1055814331.las,40.0,1088.6,10412.0
4267,ok,data/las/1055813404.las,-3.0,1078.8,21498.0
4268,ok,data/las/1055813405.las,30.0,1097.3,10599.0
4269,ok,data/las/1055813021.las,40.0,1155.4,11080.0
4270,ok,data/las/1055813171.las,40.0,1222.3,11749.0
4271,ok,data/las/1055813158.las,0.9,1208.6,12003.0
4272,ok,data/las/1055812791.las,10.1,1136.6,11260.0
4273,ok,data/las/1055813186.las,40.0,1262.5,12151.0
4274,ok,data/las/1055813168.las,0.7,1209.6,12015.0
4275,ok,data/las/1044579695.las,1.0,1271.3,12628.0
4276,ok,data/las/1055813445.las,-6.0,1253.75,25063.0
4277,ok,data/las/1056364636.las,11.1,1126.3,11067.0
4278,ok,data/las/1056364740.las,30.0,1252.9,12155.0
4279,ok,data/las/1055385281.las,31.0,1181.8,11434.0
4280,ok,data/las/1044638959.las,0.9,1254.5,12461.0
4281,ok,data/las/1044597412.las,0.8,1255.6,12473.0
4282,ok,data/las/1055812834.las,10.7,1071.8,10533.0
4283,ok,data/las/1055813024.las,40.0,1090.7,10433.0
4284,ok,data/las/1055812769.las,7.4,1032.0,10158.0
4285,ok,data/las/1055813161.las,0.8,1110.8,11026.0
4286,ok,data/las/1055813206.las,40.0,1086.1,10387.0
4287,ok,data/las/1055813090.las,40.0,987.9,9405.0
4288,ok,data/las/1055813082.las,40.0,915.9,8685.0
4289,ok,data/las/1055813085.las,40.0,1035.4,9880.0
4290,ok,data/las/1055813081.las,0.7,910.6,9025.0
4291,ok,data/las/1055813098.las,40.0,1008.9,9615.0
4292,ok,data/las/1055812907.las,29.0,997.6,9608.0
4293,ok,data/las/1055813752.las,40.0,1015.7,9683.0
4294,ok,data/las/1055813348.las,30.0,1010.9,9735.0
4295,ok,data/las/1055812905.las,29.9,961.3,9239.0
4296,ok,data/las/1055813354.las,30.0,1048.4,10110.0
4297,ok,data/las/1055812904.las,29.5,980.7,9437.0
4298,ok,data/las/1055812818.las,9.9,977.5,9602.0
4299,ok,data/las/1055812819.las,30.9,993.6,9625.0
4300,ok,data/las/1055813287.las,-6.25,1050.8,21003.0
4301,ok,data/las/1055813719.las,10.7,973.9,9547.0
4302,ok,data/las/1055813402.las,-6.5,1041.0,20808.0
4303,ok,data/las/1055813339.las,30.0,1053.8,10164.0
4304,ok,data/las/1055813842.las,30.0,1071.4,10340.0
4305,ok,data/las/1055812803.las,30.5,1001.6,9704.0
4306,ok,data/las/1055813325.las,-3.75,1046.75,20873.0
4307,ok,data/las/1055813645.las,-1.0,1053.5,20973.0
4308,ok,data/las/1055813285.las,30.0,1048.2,10108.0
4309,ok,data/las/1055936473.las,0.8,1056.8,10485.0
4310,ok,data/las/1055813335.las,30.0,1056.3,10189.0
4311,ok,data/las/1055814235.las,30.6,996.9,9589.0
4312,ok,data/las/1055813835.las,0.9,1101.7,10934.0
4313,ok,data/las/1055814337.las,40.0,1313.3,12659.0
4314,ok,data/las/1055813720.las,10.8,1012.2,9917.0
4315,ok,data/las/1055385271.las,463.0,993.5,10478.0
4316,ok,data/las/1055813815.las,0.8,1312.5,13036.0
4317,ok,data/las/1055813408.las,-3.0,1034.75,20613.0
4318,ok,data/las/1055813409.las,30.0,1043.4,10060.0
4319,ok,data/las/1055812822.las,5.9,993.4,9749.0
4320,ok,data/las/1055812823.las,30.7,983.1,9450.0
4321,ok,data/las/1055813179.las,40.0,1291.7,12443.0
4322,ok,data/las/1055812906.las,30.2,986.1,9484.0
4323,ok,data/las/1055812912.las,40.0,1007.1,9597.0
4324,ok,data/las/1055813340.las,30.0,1040.6,10032.0
4325,ok,data/las/1055813374.las,-4.75,1050.25,20958.0
4326,ok,data/las/1055812903.las,40.0,992.6,9452.0
4327,ok,data/las/1044638780.las,0.7,999.4,9912.0
4328,ok,data/las/1055813473.las,-14.25,983.25,19635.0
4329,ok,data/las/1055813785.las,30.1,1000.1,9530.0
4330,ok,data/las/1055936441.las,30.4,1031.7,9849.0
4331,ok,data/las/1055936442.las,30.2,989.8,9430.0
4332,ok,data/las/1055936465.las,40.0,976.9,9295.0
4333,ok,data/las/1055385468.las,40.0,1003.7,9563.0
4334,ok,data/las/1055814305.las,28.6,904.7,8579.0
4335,ok,data/las/1055813784.las,40.0,949.2,9018.0
4336,ok,data/las/1055813783.las,40.0,933.2,8857.0
4337,ok,data/las/1055936414.las,30.0,989.1,9516.0
4338,ok,data/las/1055813342.las,-5.0,1060.25,21168.0
4339,ok,data/las/1044761922.las,0.7,1080.8,10726.0
4340,ok,data/las/1044762081.las,0.7,1080.8,10726.0
4341,ok,data/las/1055813472.las,-6.75,1060.5,21198.0
4342,ok,data/las/1056364668.las,30.5,1030.9,9929.0
4343,ok,data/las/1056364671.las,40.0,1365.5,13181.0
4344,ok,data/las/1056364673.las,29.7,1035.5,9983.0
4345,ok,data/las/1055813144.las,40.0,1067.0,10196.0
4346,ok,data/las/1055936405.las,10.8,766.9,7481.0
4347,ok,data/las/1055936461.las,29.2,780.7,7440.0
4348,ok,data/las/1055813143.las,40.0,1073.5,10261.0
4349,ok,data/las/1055812824.las,10.7,802.7,7836.0
4350,ok,data/las/1056364719.las,40.0,1338.7,12913.0
4351,ok,data/las/1055814292.las,40.0,1113.2,10658.0
4352,ok,data/las/1055813136.las,40.0,1325.3,12779.0
4353,ok,data/las/1056364717.las,40.0,1232.8,11854.0
4354,ok,data/las/1055812826.las,10.1,1072.3,10537.0
4355,ok,data/las/1056364651.las,10.7,1055.9,10364.0
4356,ok,data/las/1055813145.las,50.0,1102.0,10446.0
4357,ok,data/las/1056364652.las,22.6,1070.6,10334.0
4358,ok,data/las/1055814338.las,30.0,1110.6,10732.0
4359,ok,data/las/1055936460.las,40.0,1316.2,12688.0
4360,ok,data/las/1055814237.las,10.7,1059.2,10399.0
4361,ok,data/las/1055813820.las,40.0,1093.8,10464.0
4362,ok,data/las/1055936404.las,10.9,1037.4,10190.0
4363,ok,data/las/1055814333.las,50.0,1326.6,12692.0
4364,ok,data/las/1055813818.las,40.0,1108.9,10615.0
4365,ok,data/las/1055814326.las,40.0,1032.1,9847.0
4366,ok,data/las/1045062705.las,-1.8,860.6,8274.0
4367,ok,data/las/1055813661.las,17.4,816.9,7831.0
4368,ok,data/las/1045062666.las,-1.8,860.6,8274.0
4369,ok,data/las/1055813668.las,-2.5,852.25,16963.0
4370,ok,data/las/1055936435.las,40.0,1072.5,10251.0
4371,ok,data/las/1044128522.las,40.0,988.0,1872.0
4372,ok,data/las/1044171922.las,0.0,988.0,1880.0
4373,ok,data/las/1055936403.las,30.7,987.5,9494.0
4374,ok,data/las/1056364711.las,40.0,1041.1,9937.0
4375,ok,data/las/1055936416.las,40.0,1049.4,10020.0
4376,ok,data/las/1055936415.las,40.0,1054.1,10067.0
4377,ok,data/las/1055936479.las,30.0,1085.3,10479.0
4378,ok,data/las/1055813368.las,-1.25,1077.0,21428.0
4379,ok,data/las/1055936478.las,0.8,1107.5,10992.0
4380,ok,data/las/1055813788.las,30.2,922.1,8753.0
4381,ok,data/las/1044638963.las,0.8,962.1,9538.0
4382,ok,data/las/1055813448.las,-5.75,947.75,18943.0
4383,ok,data/las/1055814304.las,0.8,874.9,8659.0
4384,ok,data/las/1055936443.las,0.8,910.2,9020.0
4385,ok,data/las/1055814265.las,30.3,987.7,9499.0
4386,ok,data/las/1055814267.las,30.0,984.9,9474.0
4387,ok,data/las/1055812917.las,30.4,976.9,9390.0
4388,ok,data/las/1055813150.las,40.0,1014.2,9668.0
4389,ok,data/las/1055813383.las,0.5,1075.0,10670.0
4390,ok,data/las/1056364667.las,30.2,1032.6,9949.0
4391,ok,data/las/1055812923.las,40.0,1027.3,9799.0
4392,ok,data/las/1055812825.las,10.8,1012.5,9941.0
4393,ok,data/las/1055814293.las,0.8,1081.9,10733.0
4394,ok,data/las/1055813181.las,40.0,1113.5,10661.0
4395,ok,data/las/1055813142.las,40.0,1080.3,10329.0
4396,ok,data/las/1055814236.las,10.2,1006.6,9881.0
4397,ok,data/las/1055812820.las,7.8,1050.3,10425.0
4398,ok,data/las/1055813358.las,-5.25,1048.75,20948.0
4399,ok,data/las/1055813816.las,40.0,1085.5,10381.0
4400,ok,data/las/1055813721.las,10.7,1021.9,10034.0
4401,ok,data/las/1055813722.las,10.7,962.0,9439.0
4402,ok,data/las/1055813454.las,0.0,1098.5,21823.0
4403,ok,data/las/1055813455.las,1.46,1120.66,11117.0
4404,ok,data/las/1056364728.las,30.0,1092.1,10622.0
4405,ok,data/las/1055813370.las,-5.0,1069.0,21338.0
4406,ok,data/las/1055813359.las,-5.75,1066.55,21308.0
4407,ok,data/las/1055813360.las,30.0,1083.6,10537.0
4408,ok,data/las/1055814248.las,0.6,1078.3,10695.0
4409,ok,data/las/1055936477.las,30.0,1116.6,10792.0
4410,ok,data/las/1055813745.las,29.9,1054.0,10166.0
4411,ok,data/las/1055814364.las,0.9,1080.1,10717.0
4412,ok,data/las/1055813365.las,-4.5,1070.75,21363.0
4413,ok,data/las/1055936419.las,40.0,1056.9,10095.0
4414,ok,data/las/1055813746.las,40.0,993.4,9460.0
4415,ok,data/las/1055814268.las,40.0,1028.2,9808.0
4416,ok,data/las/1055814269.las,40.0,1057.9,10105.0
4417,ok,data/las/1055936451.las,0.7,1025.1,10170.0
4418,ok,data/las/1055814360.las,0.9,1059.0,10507.0
4419,ok,data/las/1055813336.las,-5.75,1048.05,20938.0
4420,ok,data/las/1055814345.las,0.9,972.9,9638.0
4421,ok,data/las/1055813086.las,40.0,706.5,6591.0
4422,ok,data/las/1055813208.las,50.0,883.2,8258.0
4423,ok,data/las/1055813375.las,50.0,897.3,8399.0
4424,ok,data/las/1055814370.las,50.0,884.6,8272.0
4425,ok,data/las/1044208126.las,45.6,856.9,7973.0
4426,ok,data/las/1055813420.las,-6.0,841.5,16818.0
4427,ok,data/las/1055813396.las,-1.75,851.5,16923.0
4428,ok,data/las/1055814361.las,50.0,851.3,7939.0
4429,ok,data/las/1055814365.las,0.9,857.7,8494.0
4430,ok,data/las/1055814374.las,50.0,839.3,7819.0
4431,ok,data/las/1055813376.las,50.0,844.8,7874.0
4432,ok,data/las/1055814366.las,0.9,881.4,8711.0
4433,ok,data/las/1055813372.las,-5.25,864.85,17263.0
4434,ok,data/las/1055813857.las,50.0,949.6,8922.0
4435,ok,data/las/1056364742.las,30.0,901.1,8637.0
4436,ok,data/las/1056364743.las,30.0,917.2,8798.0
4437,ok,data/las/1044570679.las,0.2,903.1,9029.0
4438,ok,data/las/1055813435.las,-6.25,886.5,17723.0
4439,ok,data/las/1055813865.las,50.0,842.3,7849.0
4440,ok,data/las/1055813860.las,0.5,845.5,8368.0
4441,ok,data/las/1055813864.las,30.0,826.0,7886.0
4442,ok,data/las/1055813861.las,0.7,876.1,8680.0
4443,ok,data/las/1055813377.las,-6.25,855.0,17088.0
4444,ok,data/las/1055813859.las,30.0,797.6,7602.0
4445,ok,data/las/1055813378.las,30.0,895.0,8576.0
4446,ok,data/las/1055813862.las,30.0,946.9,9095.0
4447,ok,data/las/1055813863.las,30.0,914.0,8766.0
4448,ok,data/las/1055813866.las,30.0,931.1,8937.0
4449,ok,data/las/1055813877.las,30.0,843.5,8061.0
4450,ok,data/las/1055813385.las,-5.75,831.75,16613.0
4451,ok,data/las/1055813876.las,30.0,835.8,7983.0
4452,ok,data/las/1055936484.las,30.0,829.0,7922.0
4453,ok,data/las/1044639302.las,0.0,855.7,8557.0
4454,ok,data/las/1055813456.las,-6.75,814.25,16273.0
4455,ok,data/las/1055813960.las,-6.5,479.25,9568.0
4456,ok,data/las/1055813961.las,-6.25,478.5,9548.0
4457,ok,data/las/1055813496.las,40.8,505.2,4636.0
4458,ok,data/las/1055813970.las,-6.0,473.25,9453.0
4459,ok,data/las/1055813504.las,30.9,483.9,4455.0
4460,ok,data/las/1055813959.las,-6.25,474.75,9473.0
4461,ok,data/las/1055813495.las,30.3,505.6,4742.0
4462,ok,data/las/1055813971.las,-6.0,445.75,8903.0
4463,ok,data/las/1055385650.las,30.0,557.0,5196.0
4464,ok,data/las/1055385628.las,30.0,470.0,4326.0
4465,ok,data/las/1055385647.las,30.0,557.4,5200.0
4466,ok,data/las/1055385631.las,30.0,502.8,4654.0
4467,ok,data/las/1055385619.las,30.0,476.5,4391.0
4468,ok,data/las/1044253635.las,0.0,420.0,821.0
4469,ok,data/las/1044913853.las,0.0,530.0,1021.0
4470,ok,data/las/1044253631.las,0.0,400.0,776.0
4471,ok,data/las/1044913846.las,0.0,500.0,994.0
4472,ok,data/las/1055298636.las,5.0,492.0,891.0
4473,ok,data/las/1044253632.las,0.0,500.0,994.0
4474,ok,data/las/1044913845.las,0.0,400.0,776.0
4475,ok,data/las/1044253636.las,0.0,360.0,721.0
4476,ok,data/las/1043691443.las,0.0,3960.0,7864.0
4477,ok,data/las/1054692861.las,245.0,3945.0,7318.0
4478,ok,data/las/1042553287.las,244.0,5662.0,10832.0
4479,ok,data/las/1042553292.las,2276.0,3999.0,3321.0
4480,ok,data/las/1043799810.las,0.0,3770.0,7498.0
4481,ok,data/las/1044078847.las,296.0,2950.0,5201.0
4482,ok,data/las/1043917109.las,190.0,3520.0,6621.0
4483,ok,data/las/1046139934.las,195.0,3314.5,6180.0
4484,ok,data/las/1055929125.las,0.0,3315.0,6543.0
4485,ok,data/las/1046410553.las,195.0,3385.5,6315.0
4486,ok,data/las/1055386366.las,-7.75,3079.75,61430.0
4487,ok,data/las/1054310680.las,0.0,3124.0,6249.0
4488,ok,data/las/1054311091.las,0.0,3124.0,6249.0
4489,ok,data/las/1055386395.las,-9.0,2843.25,56725.0
4490,ok,data/las/1046411652.las,195.0,3225.5,5993.0
4491,ok,data/las/1046139574.las,195.0,3350.5,6252.0
4492,ok,data/las/1046139992.las,195.0,3237.5,6031.0
4493,ok,data/las/1046411226.las,245.0,3175.5,5805.0
4494,ok,data/las/1050390396.las,195.0,3240.0,6013.0
4495,ok,data/las/1046103627.las,195.0,3195.5,5941.0
4496,ok,data/las/1045400495.las,195.0,3142.5,5831.0
4497,ok,data/las/1044880720.las,195.0,3373.5,6298.0
4498,ok,data/las/1044880824.las,195.0,3373.5,6298.0
4499,ok,data/las/1044095051.las,295.0,2900.5,5146.0
4500,ok,data/las/1050377574.las,91.2,3310.2,6330.0
4501,ok,data/las/1046943784.las,228.6,3382.6,6174.0
4502,ok,data/las/1044197828.las,1700.0,3301.0,3123.0
4503,ok,data/las/1043694740.las,0.0,3302.0,5941.0
4504,ok,data/las/1044197826.las,296.0,3301.0,5941.0
4505,ok,data/las/1043917113.las,290.0,3408.0,6205.0
4506,ok,data/las/1044197827.las,250.0,3267.0,5882.0
4507,ok,data/las/1044197829.las,1940.0,2450.0,934.0
4508,ok,data/las/1045052450.las,345.0,3355.5,5965.0
4509,ok,data/las/1044199360.las,1890.0,3250.0,2721.0
4510,ok,data/las/1044199362.las,250.0,3351.0,6089.0
4511,ok,data/las/1044199361.las,1690.0,3330.0,3265.0
4512,ok,data/las/1044199358.las,296.0,3335.0,6016.0
4513,ok,data/las/1044199357.las,0.0,2970.0,5915.0
4514,ok,data/las/1044199359.las,0.0,3240.0,6479.0
4515,ok,data/las/1043456573.las,458.0,3994.0,7045.0
4516,ok,data/las/1055385532.las,-16.25,1752.6,35050.0
4517,ok,data/las/1055385688.las,-15.25,2550.75,50985.0
4518,ok,data/las/1055385535.las,-6.5,2601.75,52023.0
4519,ok,data/las/1050377251.las,445.0,2880.0,4793.0
4520,ok,data/las/1046140092.las,35.0,2694.5,5249.0
4521,ok,data/las/1055814431.las,-18.25,2687.25,53740.0
4522,ok,data/las/1055385839.las,-6.25,1753.75,35053.0
4523,ok,data/las/1055385499.las,2.3,913.8,9041.0
4524,ok,data/las/1055386183.las,3.5,961.6,9506.0
4525,ok,data/las/1055386184.las,-16.25,949.75,19000.0
4526,ok,data/las/1055385612.las,-6.25,868.25,17353.0
4527,ok,data/las/1055385613.las,50.0,884.8,8274.0
4528,ok,data/las/1044818504.las,50.3,885.8,8355.0
4529,ok,data/las/1055385970.las,-18.25,885.75,17707.0
4530,ok,data/las/1055385971.las,50.3,885.8,8355.0
4531,ok,data/las/1055385610.las,-6.25,853.0,17048.0
4532,ok,data/las/1055385611.las,50.0,884.7,8273.0
4533,ok,data/las/1055385438.las,50.0,873.4,8160.0
4534,ok,data/las/1055385984.las,0.7,1087.9,10614.0
4535,ok,data/las/1055385810.las,-16.25,1524.0,30490.0
4536,ok,data/las/1055386403.las,-7.5,1865.0,37130.0
